"","age","emptype","fnlwgt","educ","marital","attached","occupation","sex","capitalgain","capitalloss","hrperweek","income"
"17615",4,1,286342,4,2,1,"Profspecialty",2,1,1,1,2
"17616",3,2,181705,2,1,1,"Profspecialty",1,1,1,3,1
"17617",3,2,193882,3,1,1,"Farmingfishing",1,1,1,2,1
"17618",4,2,109463,2,2,1,"Sales",2,1,2,1,1
"17619",4,2,256274,2,2,1,"Admclerical",2,1,1,2,1
"17620",3,2,326379,2,2,1,"Craftrepair",1,1,1,2,1
"17621",2,2,243142,2,2,1,"Machineopinspct",2,1,1,2,1
"17622",4,1,155118,4,1,1,"Profspecialty",2,1,1,4,2
"17623",1,2,39478,2,2,1,"Machineopinspct",1,1,1,4,1
"17624",2,2,206951,2,1,1,"Sales",1,1,1,2,2
"17625",3,2,234298,3,2,1,"Execmanagerial",1,3,1,4,1
"17626",3,2,182302,2,1,1,"Execmanagerial",1,1,1,2,1
"17627",3,1,166597,4,1,1,"Admclerical",1,1,1,2,2
"17628",1,2,33363,2,1,1,"Farmingfishing",1,1,1,4,2
"17629",4,2,167537,2,1,1,"Execmanagerial",1,1,1,1,2
"17630",4,1,297551,2,1,1,"Profspecialty",1,1,1,3,1
"17631",4,2,198362,3,2,1,"Execmanagerial",2,1,1,2,1
"17632",3,2,240504,2,1,1,"Handlerscleaners",1,1,1,2,1
"17633",2,2,169662,2,1,1,"Craftrepair",1,1,1,2,1
"17634",4,2,210488,2,1,1,"Execmanagerial",1,1,1,3,2
"17635",3,2,49436,3,2,1,"Profspecialty",2,1,2,2,1
"17636",2,2,136331,2,1,1,"Craftrepair",1,1,1,2,1
"17637",3,2,104521,2,1,1,"Craftrepair",1,1,1,2,1
"17638",3,2,247695,2,1,1,"Machineopinspct",1,1,1,3,2
"17639",1,2,169699,2,2,1,"Admclerical",2,1,1,2,1
"17640",2,1,340091,4,1,1,"Profspecialty",2,1,1,1,2
"17641",1,2,204641,2,2,1,"Admclerical",1,1,1,1,1
"17642",3,1,377018,3,1,1,"Profspecialty",1,1,1,4,2
"17643",1,2,184543,2,2,1,"Admclerical",2,1,1,2,1
"17644",4,2,233022,1,2,1,"Admclerical",2,1,1,1,1
"17645",3,2,183273,4,1,1,"Execmanagerial",2,5,1,1,2
"17646",4,1,36177,3,1,1,"Execmanagerial",1,1,1,3,2
"17647",3,2,102350,2,2,1,"Craftrepair",1,1,1,2,1
"17648",3,2,165930,2,1,1,"Craftrepair",1,1,1,2,1
"17649",2,2,297574,3,1,1,"Execmanagerial",1,1,1,5,2
"17650",3,2,120277,2,2,1,"Sales",1,1,1,2,1
"17651",3,2,155972,2,1,1,"Transportmoving",1,1,1,4,2
"17652",3,1,162852,2,2,1,"Admclerical",2,1,1,2,1
"17653",1,2,64860,2,1,2,"Admclerical",2,1,1,1,1
"17654",1,2,322674,3,2,1,"Handlerscleaners",1,1,1,3,1
"17655",4,2,202242,2,1,1,"Machineopinspct",1,1,1,3,1
"17656",4,2,166330,2,1,1,"Admclerical",2,1,1,2,1
"17657",1,2,147612,2,2,1,"Farmingfishing",2,1,1,1,1
"17658",3,1,33798,4,2,1,"Profspecialty",2,1,1,2,1
"17659",2,2,361817,2,2,1,"Craftrepair",1,1,1,3,1
"17660",4,2,226546,4,1,1,"Profspecialty",1,1,1,1,1
"17661",3,2,207375,2,2,1,"Sales",2,1,1,3,1
"17662",1,2,39092,2,1,1,"Execmanagerial",1,3,1,3,1
"17663",3,2,48271,2,1,1,"Admclerical",2,1,1,2,2
"17664",4,2,152102,2,2,1,"Farmingfishing",1,1,1,4,1
"17665",1,2,234665,3,1,1,"Craftrepair",1,1,1,3,1
"17666",2,2,127651,2,1,1,"Craftrepair",1,1,3,3,2
"17667",1,2,180060,3,2,1,"Execmanagerial",1,1,1,2,1
"17668",1,2,137658,3,2,1,"Execmanagerial",2,1,1,3,1
"17669",4,2,228287,2,1,1,"Craftrepair",1,1,1,3,1
"17670",2,2,159442,4,2,1,"Sales",2,4,1,3,2
"17671",3,2,33310,2,2,1,"Admclerical",2,1,1,2,1
"17672",4,2,270546,2,2,1,"Privhouseserv",2,1,1,1,1
"17673",4,1,290290,2,2,1,"Admclerical",1,1,1,3,1
"17674",3,2,287037,1,2,1,"Craftrepair",1,1,1,1,1
"17675",2,2,128516,2,1,1,"Admclerical",2,1,1,2,2
"17676",4,2,185195,3,1,1,"Execmanagerial",1,1,1,5,1
"17677",2,1,49657,3,1,1,"Profspecialty",1,3,1,2,2
"17678",1,2,98005,1,2,1,"Sales",2,1,1,1,1
"17679",4,2,283635,4,2,1,"Profspecialty",2,1,1,1,1
"17680",2,2,98360,2,1,1,"Execmanagerial",1,1,1,2,1
"17681",3,1,202872,4,1,1,"Profspecialty",2,1,1,2,2
"17682",3,2,184285,3,2,1,"Profspecialty",1,1,1,3,1
"17683",4,2,345831,2,1,1,"Techsupport",1,1,1,2,2
"17684",3,1,99679,4,2,1,"Execmanagerial",1,1,1,4,2
"17685",2,2,253354,3,1,1,"Profspecialty",1,1,1,3,1
"17686",2,2,287737,2,1,1,"Execmanagerial",2,1,2,2,2
"17687",2,1,294870,3,1,1,"Craftrepair",1,1,1,2,1
"17688",2,2,159442,2,2,1,"Profspecialty",2,1,1,1,1
"17689",4,1,161662,4,1,1,"Execmanagerial",1,1,1,3,2
"17690",3,2,52738,2,1,1,"Craftrepair",1,1,1,2,1
"17691",1,2,189702,1,1,1,"Craftrepair",1,1,1,2,1
"17692",1,1,201686,1,2,1,"Machineopinspct",1,1,1,1,1
"17693",1,1,179759,2,1,2,"Admclerical",2,1,1,2,1
"17694",2,2,94954,2,2,1,"Transportmoving",2,1,1,2,1
"17695",4,2,350498,2,1,1,"Transportmoving",1,1,2,1,1
"17696",4,2,119344,1,1,1,"Execmanagerial",2,1,1,1,1
"17697",2,2,149726,2,1,1,"Transportmoving",1,1,1,3,1
"17698",3,2,171234,2,2,1,"Admclerical",2,1,1,3,1
"17699",2,2,206325,1,1,1,"Craftrepair",1,1,1,3,1
"17700",4,2,202682,2,1,1,"Craftrepair",1,1,1,2,1
"17701",3,2,121055,3,1,1,"Sales",1,1,1,4,1
"17702",4,2,139391,2,1,2,"Machineopinspct",1,1,1,3,2
"17703",4,1,124094,2,1,1,"Craftrepair",1,3,1,1,1
"17704",3,2,30759,1,1,1,"Execmanagerial",1,1,1,4,1
"17705",2,2,137875,2,2,1,"Sales",2,1,1,1,1
"17706",1,2,238384,2,2,1,"Sales",2,1,1,1,1
"17707",4,2,340755,4,1,1,"Sales",1,1,1,2,2
"17708",2,1,224947,3,2,1,"Profspecialty",1,1,1,2,1
"17709",2,1,111994,2,2,1,"Admclerical",2,1,1,3,1
"17710",3,1,99185,3,1,1,"Protectiveserv",1,1,1,2,1
"17711",4,2,249935,2,1,1,"Transportmoving",1,1,1,2,1
"17712",4,2,206775,2,1,1,"Handlerscleaners",1,1,1,3,1
"17713",1,2,134746,1,1,1,"Sales",2,1,1,2,1
"17714",2,2,198613,2,1,1,"Execmanagerial",1,1,5,2,1
"17715",4,2,165953,2,1,1,"Machineopinspct",1,1,4,2,1
"17716",1,2,192409,2,2,1,"Sales",2,1,1,1,1
"17717",1,2,102476,2,2,1,"Craftrepair",1,1,1,3,1
"17718",4,2,234504,2,1,1,"Execmanagerial",1,1,1,3,1
"17719",2,2,468713,2,1,1,"Execmanagerial",1,1,1,2,1
"17720",2,2,84560,2,2,1,"Handlerscleaners",1,1,1,2,1
"17721",3,2,148995,2,1,1,"Craftrepair",1,1,1,2,2
"17722",1,2,34816,3,1,1,"Admclerical",2,1,1,1,1
"17723",1,2,211184,2,2,1,"Sales",2,1,1,3,1
"17724",4,2,33304,2,1,1,"Transportmoving",1,1,1,2,2
"17725",4,1,179985,2,2,1,"Admclerical",2,1,1,2,1
"17726",1,2,219815,2,1,2,"Admclerical",2,1,1,2,1
"17727",4,2,134766,3,1,1,"Execmanagerial",1,1,4,3,2
"17728",1,2,106548,2,1,1,"Craftrepair",1,1,1,3,1
"17729",4,2,89787,2,1,1,"Profspecialty",1,1,1,1,1
"17730",4,2,164857,2,2,1,"Machineopinspct",1,1,1,2,1
"17731",3,2,125461,3,1,1,"Sales",1,1,4,3,2
"17732",1,2,189749,1,1,1,"Craftrepair",1,1,1,2,1
"17733",1,2,101885,1,2,1,"Craftrepair",2,1,1,2,1
"17734",3,2,134130,2,1,1,"Farmingfishing",1,1,1,4,1
"17735",4,2,260938,4,1,1,"Sales",1,1,1,2,1
"17736",3,2,238184,2,1,1,"Farmingfishing",2,1,1,2,1
"17737",4,2,148626,1,1,1,"Farmingfishing",1,1,1,2,1
"17738",4,2,48102,2,1,1,"Execmanagerial",2,1,4,3,2
"17739",4,2,234213,2,2,1,"Craftrepair",1,5,1,3,2
"17740",4,2,113323,3,1,1,"Execmanagerial",1,1,1,2,2
"17741",4,2,175070,3,1,1,"Sales",1,3,1,3,2
"17742",2,2,279680,2,1,1,"Handlerscleaners",1,1,1,3,1
"17743",4,2,188328,2,2,1,"Profspecialty",2,1,1,1,1
"17744",4,2,96609,2,1,1,"Craftrepair",1,1,1,2,1
"17745",1,1,84257,3,2,1,"Profspecialty",1,1,1,3,1
"17746",2,2,275632,2,1,1,"Machineopinspct",1,1,1,3,1
"17747",3,2,97176,2,2,1,"Execmanagerial",2,1,1,2,1
"17748",1,2,197714,2,2,1,"Sales",2,1,1,1,1
"17749",3,2,147099,2,2,1,"Admclerical",2,1,1,1,1
"17750",2,2,186346,3,2,1,"Execmanagerial",2,1,1,3,1
"17751",3,2,73434,4,2,1,"Execmanagerial",2,1,1,3,1
"17752",4,1,275074,3,1,1,"Profspecialty",1,1,1,4,1
"17753",3,2,210525,4,2,1,"Execmanagerial",1,1,1,2,1
"17754",4,2,372020,2,1,1,"Sales",1,3,1,3,1
"17755",3,2,176684,3,2,1,"Admclerical",2,1,1,2,1
"17756",1,2,293690,3,1,1,"Craftrepair",1,1,1,3,2
"17757",2,2,126950,2,2,1,"Transportmoving",1,1,1,2,1
"17758",3,2,172538,3,1,1,"Techsupport",1,1,4,2,2
"17759",3,2,115411,2,2,1,"Machineopinspct",1,1,1,2,1
"17760",1,2,265356,3,2,1,"Execmanagerial",1,1,1,2,1
"17761",2,1,192565,4,1,1,"Profspecialty",1,1,1,5,2
"17762",2,2,348771,1,1,1,"Craftrepair",1,1,1,1,1
"17763",2,2,148959,2,2,1,"Craftrepair",1,1,1,1,1
"17764",2,2,126569,2,2,1,"Craftrepair",1,1,1,1,1
"17765",3,2,105936,2,1,2,"Admclerical",2,1,1,1,1
"17766",1,1,200819,2,2,1,"Transportmoving",1,1,1,2,1
"17767",4,1,100480,4,1,1,"Execmanagerial",1,1,1,4,2
"17768",4,2,129513,4,1,1,"Sales",1,1,1,3,1
"17769",4,2,297796,1,1,1,"Farmingfishing",1,1,1,2,1
"17770",2,2,195488,2,2,1,"Admclerical",2,1,1,2,1
"17771",4,2,153486,2,2,1,"Transportmoving",1,1,1,3,2
"17772",3,2,126845,2,1,1,"Admclerical",1,1,1,2,2
"17773",1,2,206974,3,2,1,"Sales",2,1,1,2,1
"17774",4,2,197514,2,1,1,"Sales",2,1,1,1,1
"17775",4,2,105116,2,2,1,"Admclerical",2,2,1,2,1
"17776",2,2,151484,2,2,1,"Admclerical",2,1,1,1,1
"17777",3,2,78765,2,2,1,"Execmanagerial",1,1,1,5,2
"17778",1,2,117606,3,2,1,"Execmanagerial",2,1,1,4,1
"17779",3,2,341638,1,2,1,"Craftrepair",1,1,1,2,1
"17780",2,1,188246,2,1,1,"Craftrepair",1,1,1,2,1
"17781",2,2,198727,2,2,1,"Techsupport",2,1,1,2,1
"17782",3,2,160728,2,2,1,"Machineopinspct",1,2,1,2,1
"17783",1,2,706026,1,1,1,"Handlerscleaners",1,1,1,2,1
"17784",4,2,107850,4,1,1,"Execmanagerial",1,3,1,2,2
"17785",2,2,230246,3,1,1,"Profspecialty",1,1,1,2,2
"17786",2,2,203034,3,2,1,"Sales",1,1,5,3,2
"17787",1,2,373935,2,2,1,"Handlerscleaners",1,1,1,1,1
"17788",4,1,341695,2,1,1,"Admclerical",2,1,1,2,2
"17789",3,2,178002,2,1,1,"Admclerical",2,1,1,2,2
"17790",4,1,192982,4,1,1,"Admclerical",1,1,1,1,2
"17791",3,2,33155,4,2,1,"Profspecialty",1,1,1,3,1
"17792",3,2,78529,3,1,1,"Techsupport",1,1,1,4,2
"17793",1,2,101626,1,2,1,"Machineopinspct",1,1,1,1,1
"17794",2,2,117567,2,2,1,"Craftrepair",1,1,1,2,1
"17795",2,1,110791,3,2,1,"Admclerical",2,1,1,2,1
"17796",4,1,207120,2,1,1,"Handlerscleaners",1,1,1,2,2
"17797",4,2,43206,4,2,1,"Profspecialty",2,1,1,1,1
"17798",1,2,189219,3,2,1,"Admclerical",2,1,1,1,1
"17799",2,1,190895,2,1,1,"Craftrepair",1,1,1,2,1
"17800",2,2,83517,1,2,1,"Machineopinspct",1,1,1,2,1
"17801",4,2,35557,2,1,1,"Sales",1,3,1,3,2
"17802",1,2,202033,3,1,1,"Profspecialty",1,1,1,2,1
"17803",1,2,122489,3,2,1,"Execmanagerial",2,1,3,4,1
"17804",4,2,43348,4,2,1,"Profspecialty",1,5,1,4,2
"17805",3,2,34278,2,1,1,"Sales",1,1,1,3,2
"17806",2,2,37778,3,1,1,"Sales",1,1,1,3,1
"17807",3,2,160623,3,2,1,"Craftrepair",1,1,1,2,1
"17808",2,2,342458,3,2,1,"Profspecialty",1,1,1,2,1
"17809",4,2,64322,2,1,1,"Execmanagerial",1,1,1,2,1
"17810",2,2,373914,1,1,1,"Craftrepair",1,1,1,2,1
"17811",4,2,205884,2,1,1,"Techsupport",2,1,1,2,2
"17812",1,2,348420,3,2,1,"Techsupport",1,1,1,2,1
"17813",3,2,136081,2,1,1,"Machineopinspct",1,1,5,2,1
"17814",2,1,197284,2,2,1,"Admclerical",1,1,1,2,1
"17815",3,2,206066,2,1,1,"Machineopinspct",1,1,1,2,1
"17816",3,2,61885,3,1,1,"Sales",1,1,1,2,2
"17817",3,2,239865,2,1,1,"Craftrepair",1,1,4,3,2
"17818",2,2,244473,3,1,1,"Techsupport",1,1,5,2,1
"17819",2,2,32334,3,1,1,"Execmanagerial",2,1,1,3,2
"17820",3,2,319588,3,1,2,"Transportmoving",1,1,1,4,1
"17821",2,2,226443,2,2,1,"Admclerical",1,1,1,2,1
"17822",1,2,36851,3,2,1,"Machineopinspct",1,1,1,2,1
"17823",3,2,33109,2,2,1,"Craftrepair",1,1,3,2,1
"17824",2,2,188246,2,2,1,"Sales",1,1,2,4,1
"17825",1,2,353010,1,2,1,"Craftrepair",1,1,1,1,1
"17826",3,2,102628,4,1,1,"Execmanagerial",1,5,1,3,2
"17827",4,2,262285,3,1,1,"Profspecialty",1,1,1,5,1
"17828",1,2,160300,2,2,1,"Machineopinspct",1,1,1,2,1
"17829",4,2,156953,2,1,1,"Handlerscleaners",1,1,1,2,2
"17830",4,2,136823,1,2,1,"Execmanagerial",2,1,1,1,1
"17831",2,2,86459,3,2,1,"Execmanagerial",1,1,1,3,1
"17832",4,2,339954,3,1,1,"Craftrepair",1,1,1,2,2
"17833",3,2,179488,3,2,1,"Craftrepair",1,1,1,2,1
"17834",4,2,48343,2,1,1,"Transportmoving",1,1,4,2,2
"17835",1,1,100270,3,2,1,"Profspecialty",1,1,1,2,1
"17836",3,2,227065,2,1,1,"Profspecialty",1,5,1,1,2
"17837",3,2,126701,1,2,1,"Transportmoving",1,1,1,3,1
"17838",1,2,209131,2,2,1,"Machineopinspct",1,1,1,2,1
"17839",2,1,400132,3,1,1,"Protectiveserv",1,1,1,2,2
"17840",1,1,278155,3,2,1,"Admclerical",1,1,1,2,1
"17841",3,2,511068,3,1,1,"Profspecialty",1,4,1,2,2
"17842",1,2,199039,1,2,1,"Sales",1,2,1,1,1
"17843",2,2,115700,2,1,1,"Sales",1,1,1,3,1
"17844",2,2,167832,1,1,1,"Craftrepair",1,1,1,2,1
"17845",2,2,218164,2,2,1,"Craftrepair",1,1,1,2,1
"17846",4,1,171926,4,1,1,"Profspecialty",1,5,1,3,2
"17847",2,2,242080,4,1,1,"Profspecialty",1,1,1,5,2
"17848",4,2,386773,2,1,1,"Craftrepair",1,3,1,2,2
"17849",4,2,105478,3,1,1,"Execmanagerial",1,1,5,2,2
"17850",3,2,140644,4,2,1,"Profspecialty",1,1,1,3,2
"17851",1,2,216583,3,1,1,"Execmanagerial",1,1,1,2,1
"17852",2,2,195750,1,1,1,"Profspecialty",1,1,1,3,1
"17853",3,2,312232,2,1,1,"Sales",1,1,1,3,2
"17854",4,2,103345,3,1,1,"Execmanagerial",1,1,1,2,2
"17855",2,2,26009,2,1,1,"Profspecialty",1,1,1,1,2
"17856",3,2,149388,3,1,1,"Craftrepair",1,1,1,2,2
"17857",2,2,169583,2,2,1,"Sales",2,1,1,1,1
"17858",1,2,213383,2,2,1,"Techsupport",1,1,1,2,1
"17859",2,2,103078,3,1,1,"Sales",1,1,1,2,1
"17860",1,1,109526,2,1,1,"Craftrepair",1,1,1,1,1
"17861",4,2,142835,1,1,1,"Machineopinspct",1,1,1,2,1
"17862",1,1,43475,3,2,1,"Profspecialty",1,1,1,2,1
"17863",1,2,190916,2,2,1,"Techsupport",2,1,1,2,1
"17864",1,2,175987,2,2,1,"Execmanagerial",2,1,1,2,1
"17865",3,1,207685,3,2,1,"Execmanagerial",1,1,1,2,2
"17866",1,2,143857,2,2,1,"Sales",2,1,1,1,1
"17867",4,2,310774,4,1,1,"Profspecialty",1,1,1,3,2
"17868",1,2,175083,2,2,1,"Sales",2,1,1,1,1
"17869",3,2,32878,3,1,1,"Profspecialty",1,1,1,3,2
"17870",2,1,360527,4,1,1,"Profspecialty",1,1,1,2,2
"17871",1,2,113035,2,2,1,"Execmanagerial",1,1,1,2,1
"17872",1,1,99199,2,2,1,"Admclerical",1,1,1,1,1
"17873",1,1,452640,2,2,1,"Techsupport",1,5,1,3,2
"17874",3,2,201865,4,1,1,"Profspecialty",1,1,1,4,2
"17875",2,2,268661,2,1,1,"Sales",1,1,1,3,1
"17876",2,1,475324,3,1,1,"Execmanagerial",1,1,1,2,2
"17877",4,2,117295,1,1,1,"Craftrepair",1,1,1,2,1
"17878",3,2,192835,2,1,1,"Execmanagerial",1,1,1,2,1
"17879",4,1,76720,3,1,1,"Profspecialty",2,1,1,2,1
"17880",3,1,180686,4,1,1,"Profspecialty",1,1,4,3,2
"17881",2,1,133876,2,2,1,"Craftrepair",1,1,1,2,1
"17882",1,2,123727,2,2,1,"Handlerscleaners",2,1,1,1,1
"17883",4,2,129956,2,1,1,"Craftrepair",1,1,1,3,2
"17884",1,2,96268,1,2,1,"Execmanagerial",2,1,1,2,1
"17885",1,2,86872,2,1,1,"Transportmoving",1,1,1,2,2
"17886",2,1,100863,4,2,1,"Execmanagerial",2,1,1,3,2
"17887",4,2,164332,2,1,1,"Sales",2,1,1,1,1
"17888",4,2,122584,1,1,1,"Sales",1,1,1,2,1
"17889",4,2,34377,1,1,1,"Craftrepair",1,1,1,2,2
"17890",3,2,162030,2,2,1,"Admclerical",2,1,1,2,1
"17891",1,2,470203,3,2,1,"Profspecialty",2,1,1,1,1
"17892",3,2,266803,3,2,1,"Execmanagerial",2,1,1,2,2
"17893",2,1,513416,4,2,1,"Profspecialty",1,1,1,1,1
"17894",3,2,98211,3,1,1,"Transportmoving",1,1,1,3,1
"17895",4,2,196107,2,2,1,"Admclerical",2,1,1,1,1
"17896",1,2,108273,1,2,1,"Sales",2,1,1,1,1
"17897",4,2,213290,3,1,1,"Profspecialty",2,1,3,1,2
"17898",4,2,96660,2,1,1,"Admclerical",2,5,1,1,2
"17899",1,2,120068,1,2,1,"Handlerscleaners",1,1,1,1,1
"17900",4,2,101722,4,1,1,"Profspecialty",1,1,1,4,2
"17901",1,1,144429,2,2,1,"Profspecialty",1,1,1,1,1
"17902",4,2,162745,2,1,1,"Craftrepair",1,3,1,3,2
"17903",4,2,128460,2,1,1,"Craftrepair",1,1,1,2,2
"17904",4,2,30813,4,1,1,"Profspecialty",1,1,1,3,2
"17905",1,2,164585,2,2,1,"Machineopinspct",2,1,1,2,1
"17906",4,2,148003,2,1,1,"Admclerical",2,5,1,1,2
"17907",4,2,215647,2,2,1,"Profspecialty",2,1,1,2,1
"17908",4,2,421561,2,1,1,"Profspecialty",1,1,1,2,2
"17909",3,2,149909,2,1,1,"Craftrepair",1,1,3,2,2
"17910",2,2,138940,3,1,1,"Execmanagerial",1,3,1,3,2
"17911",3,2,103323,2,1,1,"Craftrepair",1,4,1,2,2
"17912",2,1,29145,3,1,1,"Execmanagerial",1,1,1,3,2
"17913",2,1,184659,2,1,1,"Craftrepair",1,1,2,2,2
"17914",4,2,20795,2,1,1,"Craftrepair",1,1,1,2,1
"17915",1,2,311376,3,2,1,"Admclerical",2,1,1,2,1
"17916",2,2,193689,3,1,1,"Machineopinspct",1,1,1,2,2
"17917",2,2,144556,2,1,1,"Machineopinspct",1,1,1,3,1
"17918",4,2,184183,2,2,1,"Machineopinspct",1,3,1,2,1
"17919",1,2,243178,3,2,1,"Admclerical",1,1,1,1,1
"17920",3,2,102202,3,2,1,"Admclerical",2,1,1,2,1
"17921",3,2,240504,2,1,1,"Execmanagerial",1,1,1,4,2
"17922",2,1,169973,4,2,1,"Admclerical",2,1,1,1,1
"17923",2,2,144937,2,1,1,"Craftrepair",1,1,1,2,1
"17924",3,1,150874,4,2,1,"Execmanagerial",2,2,1,2,1
"17925",3,2,188615,3,1,1,"Sales",1,1,1,4,2
"17926",1,2,119704,2,2,1,"Sales",2,1,1,1,1
"17927",1,2,275190,2,2,1,"Sales",2,1,1,1,1
"17928",1,2,417941,3,2,1,"Execmanagerial",2,1,1,2,1
"17929",2,1,196348,2,1,1,"Execmanagerial",1,1,1,4,2
"17930",3,2,173938,3,1,1,"Execmanagerial",1,1,1,3,2
"17931",4,2,123429,3,2,1,"Techsupport",1,1,1,1,1
"17932",4,2,357540,2,1,1,"Farmingfishing",1,1,1,1,1
"17933",4,2,314092,3,1,1,"Craftrepair",1,1,3,3,2
"17934",4,2,280088,1,2,1,"Machineopinspct",2,1,1,2,1
"17935",2,2,109001,2,1,1,"Craftrepair",1,1,1,1,1
"17936",3,2,266439,3,1,1,"Machineopinspct",1,1,3,2,2
"17937",1,2,32950,2,2,1,"Sales",1,1,1,2,1
"17938",1,2,182163,2,2,1,"Sales",2,1,1,2,1
"17939",2,2,188246,3,1,1,"Execmanagerial",1,1,1,4,2
"17940",2,2,108366,3,2,1,"Transportmoving",1,1,1,3,1
"17941",2,2,328301,3,1,1,"Admclerical",2,1,1,2,1
"17942",1,2,182158,1,2,1,"Privhouseserv",1,1,1,1,1
"17943",2,2,169426,2,1,1,"Craftrepair",1,1,1,4,2
"17944",1,2,535978,2,1,1,"Craftrepair",1,1,1,2,2
"17945",3,2,29393,2,2,1,"Machineopinspct",2,1,1,2,1
"17946",2,2,164197,3,1,1,"Craftrepair",1,1,1,2,2
"17947",4,2,109517,2,2,1,"Admclerical",2,1,1,2,1
"17948",2,2,160035,2,1,1,"Execmanagerial",1,1,1,3,2
"17949",3,1,50567,2,1,1,"Execmanagerial",2,1,1,2,1
"17950",2,2,140011,4,1,1,"Profspecialty",1,1,1,3,2
"17951",1,1,271328,3,2,1,"Profspecialty",1,1,1,4,1
"17952",3,2,159869,2,1,1,"Farmingfishing",1,1,1,3,2
"17953",1,2,297742,2,2,1,"Machineopinspct",2,1,1,2,1
"17954",2,2,52647,1,1,1,"Execmanagerial",1,1,1,3,1
"17955",2,1,48542,1,1,1,"Admclerical",2,1,1,2,1
"17956",4,1,259929,4,2,1,"Execmanagerial",2,1,1,2,2
"17957",3,2,221780,2,2,1,"Handlerscleaners",1,1,1,1,1
"17958",4,2,253408,2,2,1,"Transportmoving",1,1,1,2,1
"17959",3,2,298841,2,2,1,"Admclerical",2,1,1,2,1
"17960",3,2,64875,2,2,1,"Farmingfishing",1,1,1,3,1
"17961",1,1,192355,3,2,1,"Profspecialty",1,1,1,3,1
"17962",3,1,208528,3,1,1,"Farmingfishing",1,1,1,1,1
"17963",4,2,25031,2,1,1,"Execmanagerial",2,1,1,1,2
"17964",3,1,255847,2,1,1,"Transportmoving",1,1,1,2,1
"17965",3,2,26892,3,1,1,"Profspecialty",1,3,1,3,2
"17966",3,2,111979,2,1,1,"Handlerscleaners",1,1,1,2,1
"17967",4,2,408537,1,2,1,"Craftrepair",2,5,1,1,2
"17968",2,2,231037,1,1,1,"Machineopinspct",1,1,1,2,1
"17969",1,2,292120,2,2,1,"Techsupport",2,1,1,3,1
"17970",4,2,138253,4,2,1,"Handlerscleaners",1,3,1,2,1
"17971",2,2,190777,3,1,1,"Sales",1,1,1,3,1
"17972",2,2,186733,2,1,1,"Craftrepair",1,1,1,3,1
"17973",2,1,230912,4,2,1,"Profspecialty",2,3,1,2,1
"17974",2,2,176185,3,2,1,"Execmanagerial",1,1,3,2,1
"17975",1,2,182227,3,2,1,"Profspecialty",1,1,1,3,1
"17976",2,1,205704,4,2,1,"Profspecialty",1,1,1,1,1
"17977",2,1,24342,2,1,1,"Execmanagerial",1,1,1,1,1
"17978",2,2,138192,2,1,1,"Craftrepair",1,1,1,3,1
"17979",1,2,334676,2,2,1,"Handlerscleaners",1,1,1,1,1
"17980",1,2,177526,3,2,1,"Craftrepair",1,1,1,2,1
"17981",2,2,114765,3,2,1,"Sales",2,1,1,2,1
"17982",2,2,180758,3,2,1,"Craftrepair",1,1,1,4,1
"17983",4,2,127921,2,1,1,"Craftrepair",1,1,1,2,1
"17984",2,1,182898,2,1,1,"Admclerical",1,1,1,2,1
"17985",4,2,422249,2,1,1,"Craftrepair",1,1,1,3,1
"17986",4,2,281647,3,1,1,"Sales",1,1,1,3,2
"17987",2,2,117963,2,1,1,"Handlerscleaners",1,1,1,3,1
"17988",3,2,225504,4,2,1,"Profspecialty",1,1,1,2,1
"17989",2,1,48214,4,1,1,"Profspecialty",2,1,1,3,2
"17990",2,2,145714,3,2,1,"Profspecialty",1,1,1,2,1
"17991",4,2,38240,2,1,1,"Farmingfishing",1,1,1,2,2
"17992",4,2,27385,3,1,1,"Sales",1,1,1,1,1
"17993",3,2,221172,3,1,1,"Techsupport",1,1,1,1,2
"17994",3,2,54190,2,1,1,"Craftrepair",1,1,1,4,1
"17995",4,2,93997,3,1,1,"Execmanagerial",1,5,1,3,2
"17996",4,1,24139,4,2,1,"Profspecialty",2,1,1,4,1
"17997",2,2,112497,4,1,1,"Profspecialty",1,1,1,3,2
"17998",3,2,186325,2,1,1,"Execmanagerial",2,1,1,1,2
"17999",4,2,126677,2,1,1,"Execmanagerial",1,1,1,3,2
"18000",4,2,107814,4,2,1,"Profspecialty",1,2,1,4,1
"18001",3,1,93618,2,2,1,"Admclerical",2,1,1,1,1
"18002",2,2,143058,3,1,1,"Profspecialty",1,1,1,4,1
"18003",1,2,239663,2,1,1,"Admclerical",1,1,1,1,1
"18004",1,2,167615,2,2,1,"Sales",2,1,1,2,1
"18005",1,2,442274,2,2,1,"Execmanagerial",1,1,1,2,1
"18006",3,2,149210,3,1,1,"Profspecialty",1,3,1,3,2
"18007",3,1,50093,4,2,1,"Profspecialty",2,1,1,1,1
"18008",4,2,131991,3,2,1,"Farmingfishing",1,1,1,4,1
"18009",3,1,126336,2,2,1,"Profspecialty",1,1,1,2,1
"18010",3,2,341117,2,2,1,"Profspecialty",2,1,1,3,1
"18011",1,2,108505,2,2,1,"Handlerscleaners",1,1,1,3,1
"18012",2,2,24266,3,1,1,"Craftrepair",1,4,1,2,2
"18013",3,2,267967,3,1,1,"Profspecialty",1,1,1,3,2
"18014",1,2,69757,2,2,1,"Admclerical",2,1,1,4,1
