age,emptype,fnlwgt,educ,marital,attached,occupation,sex,capitalgain,capitalloss,hrperweek,income
Elder,Self,98360,Master,Couple,No,Profspecialty,M,VL,VL,L,High
Eldest,Self,317032,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,High
Eldest,Gov,294395,Bachelors,Single,No,Profspecialty,F,M,VL,L,Low
Elder,Self,32896,Dropout,Single,No,Machineopinspct,F,VL,VL,VL,Low
Elder,Self,342448,Bachelors,Couple,No,Admclerical,M,VL,VL,M,Low
Elder,Self,303388,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,Low
Youngest,Self,112291,Dropout,Single,No,Handlerscleaners,M,VL,VL,VL,Low
Eldest,Gov,28375,Master,Single,No,Profspecialty,F,VL,VL,H,Low
Eldest,Self,207277,Master,Couple,No,Execmanagerial,M,VH,VL,L,High
Eldest,Self,47857,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,High
Youngest,Self,190968,HighSchool,Couple,No,Sales,M,VL,VL,M,Low
Elder,Self,37997,Dropout,Single,No,Transportmoving,M,VL,VL,VH,High
Elder,Self,257328,HighSchool,Single,No,Transportmoving,M,VL,VL,L,Low
Young,Self,127610,Bachelors,Single,No,Profspecialty,F,VL,VL,VL,Low
Elder,Self,164423,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Eldest,Self,104501,HighSchool,Single,No,Admclerical,M,VL,VH,L,Low
Young,Self,56121,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,296212,Bachelors,Couple,No,Craftrepair,M,VL,VL,M,Low
Young,Self,157640,HighSchool,Couple,No,Profspecialty,M,VL,VL,M,High
Elder,Self,222504,HighSchool,Couple,No,Admclerical,F,VL,VL,M,High
Young,Self,261023,HighSchool,Couple,No,Craftrepair,M,VL,L,VL,Low
Young,Self,116910,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,Low
Young,Self,132601,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,Low
Eldest,Self,185537,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Elder,Self,182108,Bachelors,Single,No,Execmanagerial,F,VL,VL,VL,Low
Young,Self,231491,HighSchool,Couple,No,Craftrepair,M,VL,VL,VL,Low
Young,Self,239415,HighSchool,Couple,No,Farmingfishing,M,VL,VL,VL,Low
Elder,Self,179262,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Youngest,Self,163578,HighSchool,Single,No,Sales,M,VL,VL,VL,Low
Young,Self,285902,Bachelors,Couple,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,113094,Bachelors,Single,No,Admclerical,F,VL,L,L,Low
Young,Self,278637,Bachelors,Couple,No,Sales,M,L,VL,M,High
Young,Self,188729,Bachelors,Single,No,Admclerical,F,VL,VL,M,Low
Youngest,Self,72143,Bachelors,Single,No,Sales,F,VL,VL,VL,Low
Elder,Self,328216,Master,Couple,No,Profspecialty,M,VL,VL,M,High
Elder,Self,165815,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,High
Elder,Self,192939,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Young,Self,156352,Dropout,Single,No,Handlerscleaners,M,VL,VL,L,Low
Youngest,Self,155066,Dropout,Couple,No,Machineopinspct,M,VL,VL,H,Low
Elder,Self,152621,Bachelors,Couple,No,Farmingfishing,M,VL,VL,VH,Low
Young,Self,193298,HighSchool,Couple,No,Transportmoving,M,VL,VL,M,Low
Youngest,Self,384308,HighSchool,Single,No,Craftrepair,M,VL,VL,M,Low
Youngest,Self,305647,Bachelors,Couple,No,Admclerical,M,VL,VL,L,High
Youngest,Self,57723,Dropout,Single,No,Sales,M,VL,VL,VL,Low
Eldest,Self,136224,Master,Single,No,Profspecialty,F,VL,VL,VL,Low
Elder,Self,242804,HighSchool,Single,No,Handlerscleaners,M,VL,VL,L,Low
Eldest,Self,163671,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,287701,Dropout,Couple,No,Handlerscleaners,M,VL,VL,M,High
Young,Self,187560,HighSchool,Couple,No,Profspecialty,M,VH,VL,L,High
Elder,Self,222504,Master,Single,No,Profspecialty,F,VL,VL,VL,Low
Youngest,Self,41356,HighSchool,Single,No,Profspecialty,F,VL,VL,L,Low
Young,Self,162424,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,Low
Eldest,Self,175456,HighSchool,Couple,No,Farmingfishing,M,VL,VL,VL,Low
Youngest,Self,52603,Bachelors,Couple,No,Sales,M,VL,VL,M,High
Youngest,Self,250630,Master,Single,No,Profspecialty,F,VL,VL,VL,Low
Elder,Self,233974,HighSchool,Couple,No,Farmingfishing,M,VL,VL,VL,Low
Youngest,Self,376302,HighSchool,Single,No,Sales,F,VL,VL,M,Low
Eldest,Self,195638,Dropout,Single,No,Admclerical,F,VL,VL,L,Low
Eldest,Self,219021,Master,Couple,No,Profspecialty,M,VL,VL,VL,High
Eldest,Self,168654,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,180609,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,178037,HighSchool,Single,No,Admclerical,M,VL,VL,VL,Low
Elder,Gov,160045,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Youngest,Self,268524,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Young,Self,221167,Bachelors,Couple,No,Admclerical,F,VL,VL,L,High
Eldest,Self,37394,Master,Couple,No,Execmanagerial,M,VL,VL,L,Low
Young,Self,115426,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Youngest,Self,114158,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Elder,Self,119101,HighSchool,Couple,No,Craftrepair,M,VL,M,H,High
Youngest,Self,360527,HighSchool,Single,No,Sales,M,VL,VL,M,Low
Elder,Self,225544,Dropout,Single,No,Handlerscleaners,M,VL,VL,L,Low
Young,Self,108438,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Young,Self,179468,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,270889,HighSchool,Couple,No,Admclerical,M,VL,VL,L,High
Youngest,Self,42279,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Eldest,Gov,167380,HighSchool,Couple,No,Transportmoving,M,VL,M,M,Low
Elder,Self,274913,HighSchool,Single,No,Craftrepair,M,VL,VL,M,Low
Elder,Self,35910,Bachelors,Couple,No,Execmanagerial,M,VL,H,M,High
Youngest,Self,68001,Master,Single,No,Profspecialty,F,VL,VL,L,Low
Young,Gov,95462,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Youngest,Self,50103,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Eldest,Self,511668,Master,Couple,No,Execmanagerial,M,VL,H,L,High
Elder,Self,189679,Bachelors,Couple,No,Profspecialty,M,VL,VL,M,High
Youngest,Gov,215443,HighSchool,Single,No,Craftrepair,M,VL,VL,VL,Low
Youngest,Self,91999,Bachelors,Single,No,Execmanagerial,M,VL,VL,VL,Low
Eldest,Gov,100931,HighSchool,Couple,No,Admclerical,M,VL,VL,L,High
Eldest,Self,119069,Bachelors,Couple,No,Admclerical,M,VL,VL,L,High
Elder,Self,277488,HighSchool,Single,No,Transportmoving,M,VL,VL,VH,Low
Young,Self,265662,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Elder,Self,114591,Bachelors,Couple,No,Profspecialty,F,VH,VL,L,High
Youngest,Self,227594,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Young,Self,129707,HighSchool,Couple,No,Sales,M,VL,M,L,High
Young,Self,156084,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Elder,Gov,380127,Bachelors,Single,No,Execmanagerial,F,VL,VL,L,Low
Youngest,Self,210781,Bachelors,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,189759,HighSchool,Single,No,Farmingfishing,M,VL,VH,L,Low
Young,Self,258675,HighSchool,Single,No,Transportmoving,M,VL,VL,L,Low
Youngest,Self,223367,Dropout,Single,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,409230,Bachelors,Single,No,Sales,M,VL,VL,VL,Low
Eldest,Self,143030,HighSchool,Single,No,Machineopinspct,F,VL,VL,L,Low
Elder,Self,304857,Master,Single,No,Techsupport,M,VH,VL,L,High
Eldest,Self,125000,Master,Couple,No,Execmanagerial,M,VL,VL,H,High
Elder,Self,181363,Master,Couple,No,Profspecialty,M,VL,VL,L,High
Eldest,Self,338620,Master,Couple,No,Execmanagerial,M,VL,VL,M,High
Elder,Self,111128,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,High
Eldest,Self,201273,HighSchool,Single,No,Machineopinspct,F,VL,VL,L,Low
Young,Self,133420,HighSchool,Couple,No,Craftrepair,M,M,VL,L,Low
Youngest,Self,220001,HighSchool,Single,No,Farmingfishing,M,VL,VL,M,Low
Elder,Self,352612,Dropout,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,169426,HighSchool,Couple,No,Machineopinspct,M,M,VL,L,High
Elder,Self,319016,HighSchool,Couple,No,Transportmoving,M,L,VL,M,Low
Elder,Self,99220,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Elder,Self,111275,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Gov,261241,HighSchool,Couple,No,Admclerical,M,VL,VL,M,High
Young,Self,182013,HighSchool,Single,No,Techsupport,F,VL,VL,L,Low
Eldest,Self,40666,HighSchool,Couple,No,Farmingfishing,M,VL,VL,M,Low
Eldest,Self,320376,Dropout,Couple,No,Machineopinspct,F,VL,VL,L,Low
Young,Self,282951,Bachelors,Couple,No,Execmanagerial,M,VL,VL,H,Low
Young,Gov,166697,Bachelors,Single,No,Profspecialty,F,VL,VL,L,Low
Eldest,Self,290856,HighSchool,Couple,No,Admclerical,M,VL,VL,L,High
Eldest,Self,82783,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,109959,HighSchool,Couple,No,Sales,M,VL,VL,VL,Low
Eldest,Self,177927,HighSchool,Single,No,Protectiveserv,M,VL,VL,L,Low
Elder,Self,192337,Dropout,Couple,No,Craftrepair,M,VL,VL,L,High
Youngest,Self,236272,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Youngest,Self,33610,HighSchool,Single,No,Transportmoving,M,VL,VL,L,Low
Youngest,Self,209483,HighSchool,Single,No,Sales,F,VL,VL,M,Low
Youngest,Self,247006,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Young,Gov,311913,HighSchool,Couple,No,Admclerical,F,VL,VL,L,High
Elder,Gov,24264,HighSchool,Single,No,Transportmoving,M,VL,VL,VL,Low
Youngest,Self,266070,Master,Single,No,Profspecialty,F,VL,VL,M,Low
Elder,Gov,243872,Bachelors,Single,No,Profspecialty,M,VL,VL,L,High
Eldest,Self,259583,HighSchool,Couple,No,Admclerical,M,VL,VL,L,Low
Youngest,Self,219863,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,Low
Elder,Self,206947,HighSchool,Single,No,Admclerical,F,VL,VL,M,Low
Youngest,Self,38488,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,46442,Bachelors,Couple,No,Profspecialty,F,VL,H,M,High
Elder,Self,60267,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Eldest,Self,264357,Dropout,Couple,No,Transportmoving,M,VL,VL,M,Low
Elder,Self,191814,HighSchool,Couple,Yes,Admclerical,M,VL,VL,L,Low
Youngest,Self,107882,Bachelors,Single,No,Admclerical,F,VL,VL,L,Low
Elder,Self,174575,HighSchool,Single,No,Admclerical,M,VL,VL,M,Low
Youngest,Self,143331,Dropout,Single,No,Sales,M,VL,VL,VL,Low
Young,Self,126132,Bachelors,Couple,No,Execmanagerial,M,VH,VL,M,High
Elder,Self,198619,Bachelors,Couple,No,Machineopinspct,M,VL,VL,L,Low
Eldest,Self,211287,Master,Couple,No,Execmanagerial,M,VL,VH,L,High
Eldest,Gov,238192,HighSchool,Couple,No,Techsupport,M,VL,M,L,High
Elder,Self,257780,HighSchool,Couple,No,Admclerical,M,VL,VL,L,Low
Eldest,Self,183355,HighSchool,Couple,No,Admclerical,M,VL,VL,L,High
Youngest,Self,148429,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,71221,HighSchool,Single,No,Machineopinspct,F,VL,VL,H,Low
Youngest,Self,236769,Dropout,Single,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,32146,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,347491,Dropout,Single,No,Craftrepair,M,VL,M,M,Low
Eldest,Self,46281,HighSchool,Couple,No,Sales,M,VL,VL,M,High
Youngest,Self,190525,Bachelors,Couple,No,Execmanagerial,M,M,VL,M,High
Young,Self,238415,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Young,Self,37939,Bachelors,Couple,No,Craftrepair,M,VL,VL,VL,Low
Eldest,Self,35649,Bachelors,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,383493,HighSchool,Couple,No,Execmanagerial,M,VH,VL,M,High
Elder,Self,20809,HighSchool,Single,No,Craftrepair,M,VL,VL,H,High
Young,Self,148207,HighSchool,Couple,No,Execmanagerial,M,VL,VL,H,High
Eldest,Self,22978,Master,Couple,No,Execmanagerial,F,VL,VL,M,High
Young,Self,324947,Bachelors,Couple,No,Handlerscleaners,M,VL,VL,L,Low
Young,Self,241360,Bachelors,Single,No,Sales,M,VL,VL,L,Low
Young,Self,207564,HighSchool,Couple,No,Admclerical,F,VL,VL,L,Low
Young,Self,220860,HighSchool,Single,No,Transportmoving,M,VL,VL,M,Low
Elder,Gov,336571,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,Low
Youngest,Gov,56402,HighSchool,Couple,No,Profspecialty,M,VL,VL,VL,Low
Eldest,Self,180280,HighSchool,Couple,No,Execmanagerial,F,VL,VL,L,Low
Young,Gov,27051,HighSchool,Single,No,Handlerscleaners,M,VL,VL,L,Low
Eldest,Self,287647,Master,Single,No,Sales,M,M,VL,M,High
Young,Self,183735,HighSchool,Couple,No,Profspecialty,M,L,VL,VL,Low
Elder,Self,100800,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,155094,Bachelors,Couple,No,Execmanagerial,F,VL,VL,M,High
Young,Self,151053,HighSchool,Couple,No,Transportmoving,M,M,VL,L,High
Eldest,Self,548361,Bachelors,Couple,No,Techsupport,M,VL,VL,VL,High
Eldest,Self,197114,HighSchool,Couple,No,Transportmoving,M,VL,VL,VL,High
Eldest,Self,109418,Bachelors,Couple,No,Execmanagerial,F,VL,H,VL,High
Eldest,Self,182062,Bachelors,Couple,No,Techsupport,M,VL,VL,M,High
Youngest,Self,184543,Bachelors,Single,No,Admclerical,F,VL,VL,L,Low
Elder,Self,122026,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,Low
Youngest,Self,340543,Bachelors,Single,No,Execmanagerial,F,VL,VL,VL,Low
Elder,Self,101950,Master,Single,No,Execmanagerial,F,VL,VL,M,Low
Elder,Self,179508,HighSchool,Couple,No,Machineopinspct,M,VL,VL,M,Low
Eldest,Gov,53304,Bachelors,Couple,No,Profspecialty,M,VL,VL,M,High
Young,Self,184016,HighSchool,Single,No,Transportmoving,M,VL,VL,L,Low
Youngest,Self,250165,HighSchool,Couple,No,Sales,M,VL,VL,L,Low
Youngest,Self,196467,HighSchool,Single,No,Machineopinspct,M,VL,VL,VL,Low
Elder,Self,178780,Master,Couple,No,Execmanagerial,M,VL,VL,M,High
Eldest,Self,65868,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Eldest,Self,35459,HighSchool,Single,No,Sales,M,VL,VL,L,Low
Young,Self,98986,Dropout,Single,No,Machineopinspct,F,VL,VL,VL,Low
Young,Self,282092,Bachelors,Single,No,Techsupport,F,VL,VL,L,Low
Young,Self,33124,HighSchool,Single,No,Farmingfishing,F,VL,VL,VL,Low
Elder,Self,90042,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,High
Elder,Self,180667,HighSchool,Single,No,Admclerical,M,VL,VL,L,Low
Eldest,Self,278329,HighSchool,Couple,Yes,Execmanagerial,F,VL,VL,L,Low
Young,Self,184440,HighSchool,Couple,No,Machineopinspct,M,L,VL,L,Low
Youngest,Self,140462,HighSchool,Single,No,Machineopinspct,M,VL,VL,L,Low
Youngest,Self,215955,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Young,Self,82552,Bachelors,Couple,No,Techsupport,M,VL,VL,L,Low
Youngest,Self,41745,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Eldest,Self,263925,Dropout,Couple,No,Transportmoving,M,VL,VL,M,Low
Youngest,Self,196119,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Youngest,Self,284741,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Young,Self,340428,Bachelors,Single,No,Admclerical,F,VL,VL,VL,Low
Youngest,Gov,276973,HighSchool,Single,No,Profspecialty,F,VL,VL,VL,Low
Young,Self,161599,HighSchool,Couple,No,Handlerscleaners,M,VL,VL,L,High
Young,Self,144064,Bachelors,Single,No,Techsupport,M,VL,VL,L,Low
Young,Self,236391,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Elder,Self,151294,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Eldest,Self,68982,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,High
Young,Self,241885,HighSchool,Couple,No,Farmingfishing,M,VL,VL,L,Low
Youngest,Self,36012,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Young,Self,85355,HighSchool,Single,No,Machineopinspct,M,VL,VL,VL,Low
Youngest,Self,157595,HighSchool,Single,No,Handlerscleaners,M,VL,VL,L,Low
Eldest,Self,197286,Dropout,Couple,No,Machineopinspct,M,VL,VL,L,Low
Youngest,Self,395297,HighSchool,Single,No,Sales,F,VL,VL,VL,Low
Young,Self,144949,Bachelors,Single,No,Craftrepair,M,VL,VL,H,Low
Young,Self,141490,Bachelors,Single,No,Execmanagerial,F,VL,VL,M,Low
Young,Self,147889,Bachelors,Couple,No,Techsupport,F,VL,VL,L,Low
Eldest,Self,70668,HighSchool,Couple,No,Machineopinspct,F,VL,VL,M,Low
Young,Gov,33315,Bachelors,Single,No,Admclerical,F,VL,VL,L,Low
Youngest,Self,200318,Bachelors,Single,No,Admclerical,F,VL,VL,VL,Low
Young,Self,97723,HighSchool,Couple,No,Craftrepair,M,VL,L,L,Low
Elder,Self,109231,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,102889,HighSchool,Single,No,Machineopinspct,F,VL,VL,L,Low
Young,Self,182898,HighSchool,Single,No,Admclerical,M,H,VL,L,High
Eldest,Self,197918,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,49469,Bachelors,Single,No,Sales,M,VH,VL,M,High
Young,Self,119929,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Eldest,Self,101524,Bachelors,Couple,No,Sales,M,VL,VL,L,High
Elder,Self,202872,HighSchool,Couple,No,Sales,F,VL,VL,L,High
Eldest,Self,128272,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,Low
Young,Self,263094,Bachelors,Couple,No,Execmanagerial,M,M,VL,L,High
Eldest,Self,357596,Bachelors,Couple,No,Execmanagerial,M,M,VL,M,High
Youngest,Self,171114,Bachelors,Single,No,Execmanagerial,F,VL,VL,L,Low
Elder,Self,216414,Bachelors,Couple,Yes,Craftrepair,M,VL,VL,L,Low
Youngest,Self,282698,Dropout,Single,No,Admclerical,M,VL,VL,VH,Low
Young,Self,139364,HighSchool,Couple,No,Sales,M,VL,H,L,High
Elder,Gov,175428,Master,Couple,No,Profspecialty,M,VL,VL,L,High
Elder,Self,211253,Master,Couple,No,Execmanagerial,F,VL,VL,L,High
Young,Self,133122,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,Low
Young,Self,323055,HighSchool,Couple,No,Transportmoving,M,VL,VL,M,High
Young,Gov,291494,Master,Couple,No,Profspecialty,M,VL,VL,M,High
Youngest,Self,214702,Bachelors,Couple,No,Execmanagerial,M,VL,VL,H,Low
Young,Self,226696,Bachelors,Single,No,Execmanagerial,M,VL,VL,M,High
Elder,Self,153132,Master,Couple,No,Execmanagerial,M,VH,VL,L,High
Youngest,Self,278122,HighSchool,Single,No,Transportmoving,M,VL,VL,L,Low
Young,Self,156890,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Youngest,Self,36877,Dropout,Single,No,Sales,F,VL,VL,VL,Low
Young,Self,62396,Bachelors,Single,No,Profspecialty,F,VL,VL,H,High
Young,Self,73054,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Youngest,Self,96844,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Youngest,Self,324922,HighSchool,Single,No,Machineopinspct,M,VL,VL,M,Low
Eldest,Self,130684,HighSchool,Couple,No,Profspecialty,M,VL,VL,L,Low
Elder,Self,178983,HighSchool,Couple,No,Admclerical,F,VL,VL,VL,High
Eldest,Self,81038,HighSchool,Couple,No,Sales,M,VL,VL,VL,Low
Young,Self,151967,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,Low
Youngest,Self,278107,HighSchool,Single,No,Craftrepair,M,VL,VL,H,Low
Eldest,Self,183146,Dropout,Couple,No,Execmanagerial,M,VL,VL,M,High
Eldest,Self,183638,HighSchool,Single,No,Sales,F,VL,VL,L,Low
Youngest,Self,221480,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Youngest,Self,518530,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Youngest,Self,193787,HighSchool,Single,No,Machineopinspct,F,VL,VL,M,Low
Young,Self,157466,HighSchool,Couple,No,Admclerical,M,VL,VL,M,Low
Eldest,Self,141511,Dropout,Couple,No,Execmanagerial,M,VL,VL,M,High
Youngest,Self,200450,Dropout,Single,No,Machineopinspct,F,VL,VL,M,Low
Young,Gov,343789,HighSchool,Couple,No,Admclerical,M,VL,VL,L,High
Elder,Self,277647,HighSchool,Couple,No,Sales,M,VL,H,L,High
Young,Self,151382,HighSchool,Couple,No,Transportmoving,M,VL,VL,H,Low
Young,Self,221167,Master,Single,No,Techsupport,F,VL,VL,VL,Low
Young,Self,196178,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,302422,HighSchool,Single,No,Admclerical,M,VL,VL,L,Low
Youngest,Self,37379,Bachelors,Single,No,Execmanagerial,F,VL,VL,M,Low
Young,Self,82540,Dropout,Couple,No,Transportmoving,M,VL,VL,H,High
Young,Self,212781,Bachelors,Couple,No,Execmanagerial,M,VL,VL,L,High
Youngest,Gov,207213,Bachelors,Single,No,Craftrepair,M,VL,VL,VL,Low
Elder,Gov,180096,Bachelors,Couple,No,Profspecialty,M,VL,VL,VL,Low
Youngest,Self,192812,Bachelors,Single,No,Techsupport,F,VL,VL,L,Low
Youngest,Self,109097,HighSchool,Single,No,Admclerical,F,VL,VL,M,Low
Young,Self,171393,Master,Couple,No,Profspecialty,M,M,VL,M,High
Eldest,Self,209146,HighSchool,Couple,No,Transportmoving,M,VL,VL,L,Low
Eldest,Self,172281,Master,Single,No,Techsupport,M,VL,VL,L,High
Young,Self,73023,HighSchool,Single,No,Craftrepair,M,VL,VL,M,Low
Elder,Self,122626,HighSchool,Single,No,Handlerscleaners,M,VL,VL,M,Low
Elder,Self,30759,Bachelors,Couple,No,Farmingfishing,M,VL,VL,H,Low
Elder,Self,105327,HighSchool,Single,No,Craftrepair,M,VL,VL,L,Low
Youngest,Self,210308,HighSchool,Single,No,Admclerical,F,VL,VL,VL,Low
Eldest,Gov,190661,Master,Single,No,Profspecialty,F,H,VL,M,High
Young,Self,594187,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Youngest,Self,228476,Bachelors,Couple,No,Sales,M,VL,VL,M,High
Young,Self,30267,HighSchool,Couple,No,Transportmoving,M,VL,VL,M,Low
Youngest,Self,216811,HighSchool,Single,No,Machineopinspct,F,VL,VL,VL,Low
Eldest,Gov,115763,Master,Couple,No,Profspecialty,F,VL,VL,L,High
Eldest,Self,159755,Bachelors,Couple,No,Execmanagerial,M,VL,M,L,High
Elder,Self,188335,HighSchool,Couple,No,Farmingfishing,M,VL,VL,L,Low
Youngest,Self,417668,Bachelors,Single,No,Profspecialty,M,VL,VL,VL,Low
Young,Self,164898,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,Low
Elder,Gov,167298,HighSchool,Single,No,Execmanagerial,F,VL,VL,L,Low
Elder,Self,97883,Bachelors,Single,No,Privhouseserv,F,VH,VL,VL,High
Eldest,Gov,269417,Master,Single,No,Execmanagerial,F,VL,VH,M,High
Young,Self,199539,HighSchool,Couple,No,Craftrepair,M,VL,VL,M,High
Eldest,Gov,62176,Master,Single,No,Execmanagerial,M,VL,VL,VL,High
Elder,Self,151089,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Young,Self,203463,Bachelors,Single,No,Techsupport,F,VL,VL,L,Low
Elder,Self,151518,HighSchool,Couple,No,Execmanagerial,M,VL,VL,M,Low
Youngest,Self,39844,HighSchool,Single,No,Transportmoving,M,VL,VL,M,Low
Eldest,Self,123393,Dropout,Couple,No,Transportmoving,M,VL,VL,L,Low
Young,Self,209538,Master,Couple,No,Execmanagerial,M,VL,VL,M,High
Young,Self,238802,HighSchool,Couple,No,Farmingfishing,M,VL,VL,M,Low
Young,Self,499197,HighSchool,Couple,No,Profspecialty,M,VL,VL,L,Low
Elder,Self,200220,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,114059,HighSchool,Couple,No,Sales,M,VL,VL,H,Low
Youngest,Self,434430,HighSchool,Single,No,Profspecialty,M,VL,VL,VL,Low
Elder,Self,185385,HighSchool,Couple,No,Profspecialty,M,M,VL,VL,Low
Youngest,Self,225156,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Youngest,Self,377931,HighSchool,Couple,No,Execmanagerial,M,VL,VH,M,Low
Youngest,Self,151910,Bachelors,Single,No,Machineopinspct,F,VL,M,L,Low
Youngest,Self,231714,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Elder,Self,178510,HighSchool,Single,No,Sales,M,VL,VH,H,Low
Elder,Self,178866,HighSchool,Couple,No,Admclerical,F,VL,VL,VL,High
Young,Self,110643,Bachelors,Couple,No,Execmanagerial,M,VL,H,M,High
Young,Self,148261,HighSchool,Couple,No,Craftrepair,M,VL,VL,L,Low
Elder,Self,217902,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,High
Young,Self,77207,Master,Couple,No,Craftrepair,M,VL,VL,VL,Low
Eldest,Self,184759,Dropout,Couple,No,Handlerscleaners,M,L,VL,VL,Low
Eldest,Self,80333,HighSchool,Couple,No,Execmanagerial,M,VL,VL,L,High
Eldest,Self,265086,Bachelors,Couple,No,Execmanagerial,M,VL,VL,M,High
Youngest,Self,333843,HighSchool,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,296478,HighSchool,Couple,No,Sales,M,VL,VL,L,Low
Youngest,Gov,116662,HighSchool,Couple,No,Machineopinspct,M,VL,VL,L,Low
Young,Self,353298,HighSchool,Couple,No,Sales,M,VH,VL,M,High
Elder,Self,142424,Bachelors,Single,No,Admclerical,F,VL,VL,L,Low
Young,Self,168981,Dropout,Single,No,Sales,F,VL,VL,VL,Low
Youngest,Self,509866,HighSchool,Single,No,Transportmoving,M,VL,VL,H,Low
Eldest,Self,258761,HighSchool,Couple,No,Farmingfishing,M,VL,VL,L,Low
Youngest,Gov,153534,HighSchool,Couple,No,Protectiveserv,M,VL,VL,L,Low
Young,Self,193815,Bachelors,Couple,No,Profspecialty,M,VL,VL,M,High
